drucksache;datum_anfrage;datum_drucksache;titel;urheber;fraktionen;fragen;einzelfragen;seiten;format_erkannt;beantwortet;vorgang;datei
23/2876;2026-01-27;2026-02-03;Wie steht es um die Finanzschuld der HOCHBAHN?;Philipp Heißner;CDU;3;3;1;True;True;86776;23_02876_wie_steht_es_um_die_finanzschuld_der_hochbahn.md
23/2877;2026-01-27;2026-02-03;Alkoholkonsumverbot im hvv – Stand der Kontrollen im Jahr 2025;Philipp Heißner;CDU;6;6;2;True;True;86777;23_02877_alkoholkonsumverbot_im_hvv_stand_der_kontrollen_im_jahr_2025.md
23/2878;2026-01-27;2026-02-03;Wie steht es wirklich um die Einnahmen der HOCHBAHN (II)?;Philipp Heißner;CDU;12;12;2;True;True;86778;23_02878_wie_steht_es_wirklich_um_die_einnahmen_der_hochbahn_ii.md
23/2879;2026-01-27;2026-02-03;Wie steht es um das Carsharing in Hamburg im Jahr 2025?;Philipp Heißner;CDU;14;22;10;True;True;86783;23_02879_wie_steht_es_um_das_carsharing_in_hamburg_im_jahr_2025.md
23/2880;2026-01-27;2026-02-03;Parallele Baumaßnahmen des Schulcampus Grützmühlenweg/Hummelsbüttler Hauptstraße sowie der gegenüberliegenden Berufsfeuerwehrwache (II);"Dennis Thering; Stefan Bereuter";CDU;5;6;2;True;True;86784;23_02880_parallele_baumassnahmen_des_schulcampus_gruetzmuehlenweg_hummelsbuettler_hauptstrasse_sowie_der_gegen.md
23/2881;2026-01-27;2026-02-03;Konzeption, Nutzen und Umsetzungsstand des „Hauses der digitalen Welt“;Dr. Anke Frieling;CDU;22;24;5;True;True;86767;23_02881_konzeption_nutzen_und_umsetzungsstand_des_hauses_der_digitalen_welt.md
23/2887;2026-01-28;2026-02-03;Warum darf die Geschichtswerkstatt Barmbek nicht mehr im Zombeck-Turm ausstellen?;Julian Herrmann;CDU;15;19;3;True;True;86768;23_02887_warum_darf_die_geschichtswerkstatt_barmbek_nicht_mehr_im_zombeck_turm_ausstellen.md
23/2888;2026-01-28;2026-02-03;Nordrhein-Westfalen (NRW) als Vorbild: Was unternimmt der Senat gegen die gezielte Einwanderung von Südosteuropäern in die Sozialsysteme?;Dennis Thering;CDU;7;7;5;True;True;86781;23_02888_nordrhein_westfalen_nrw_als_vorbild_was_unternimmt_der_senat_gegen_die_gezielte_einwanderung_von_sued.md
23/2890;2026-01-28;2026-02-03;Fleischgroßmarkt in Hamburg – Zwangsumsiedelung auf Kosten der Betriebe?;Prof. Dr. Michael Becken;CDU;14;16;3;True;True;86782;23_02890_fleischgrossmarkt_in_hamburg_zwangsumsiedelung_auf_kosten_der_betriebe.md
23/2892;2026-01-28;2026-02-03;Betteln in der Bahn – wie ist die Lage und was wird getan?;"Antje Müller-Möller; Andreas Grutzeck";CDU;22;24;14;True;True;86785;23_02892_betteln_in_der_bahn_wie_ist_die_lage_und_was_wird_getan.md
23/2894;2026-01-28;2026-02-03;Spielplatz in der Mönckebergstraße und das Fazit des Senats (II);Antje Hebel;AfD;6;6;3;True;True;86786;23_02894_spielplatz_in_der_moenckebergstrasse_und_das_fazit_des_senats_ii.md
23/2895;2026-01-28;2026-02-03;Landesindividueller Investitionsfallwert;Antje Hebel;AfD;4;4;2;True;True;86787;23_02895_landesindividueller_investitionsfallwert.md
23/2924;2026-01-29;2026-02-06;Erinnerungskultur in Hamburg – Anspruch, Ausgestaltung und politische Verantwortung;"Dietrich Wersich; Dennis Gladiator";CDU;10;16;18;True;True;86790;23_02924_erinnerungskultur_in_hamburg_anspruch_ausgestaltung_und_politische_verantwortung.md
23/2925;2026-01-29;2026-02-06;Vier Monate bis zum Referendum: Kampagnenplanung des Senats zur Olympia-Bewerbung;Antje Müller-Möller;CDU;22;43;9;True;True;86796;23_02925_vier_monate_bis_zum_referendum_kampagnenplanung_des_senats_zur_olympia_bewerbung.md
23/2926;2026-01-29;2026-02-06;Wie sind die Arztsitze in Hamburg verteilt?;Christin Christ;CDU;9;9;11;True;True;86797;23_02926_wie_sind_die_arztsitze_in_hamburg_verteilt.md
23/2927;2026-01-29;2026-02-06;Bahrenfeld, Lurup und Osdorf lässt der Senat immer nur warten – wie ist der Stand des Hochleistungsbussystems und der Schienenanbindung?;Heike Sudmann;Die Linke;7;10;2;True;True;86788;23_02927_bahrenfeld_lurup_und_osdorf_laesst_der_senat_immer_nur_warten_wie_ist_der_stand_des_hochleistungsbuss.md
23/2928;2026-01-29;2026-02-06;Digitalisierung der Justiz: Welche Probleme bestehen aktuell?;Richard Seelmaecker;CDU;10;11;3;True;True;86789;23_02928_digitalisierung_der_justiz_welche_probleme_bestehen_aktuell.md
23/2929;2026-01-29;2026-02-06;Wie steht es um Hamburgs Imkereiwesen?;Stephan Jersch;Die Linke;10;10;5;True;True;86792;23_02929_wie_steht_es_um_hamburgs_imkereiwesen.md
23/2930;2026-01-29;2026-02-06;Wie steht es um das mobile Arbeiten beim hvv?;Philipp Heißner;CDU;23;30;4;True;True;86793;23_02930_wie_steht_es_um_das_mobile_arbeiten_beim_hvv.md
23/2932;2026-01-29;2026-02-06;Fernwärmepreise in Hamburg (II);Stephan Jersch;Die Linke;8;10;3;True;True;86794;23_02932_fernwaermepreise_in_hamburg_ii.md
23/2933;2026-01-29;2026-02-06;Gesundschrumpfen leicht gemacht – Tipps und Ratschläge der Senatorin an die Universität Hamburg;Dr. Sabine Ritter;Die Linke;4;6;2;True;True;86802;23_02933_gesundschrumpfen_leicht_gemacht_tipps_und_ratschlaege_der_senatorin_an_die_universitaet_hamburg.md
23/2934;2026-01-29;2026-02-06;Gastronomie als Standortfaktor – tut der rot-grüne Senat genug?;"Nikola Tunici; David Erkalp";CDU;10;12;4;True;True;86807;23_02934_gastronomie_als_standortfaktor_tut_der_rot_gruene_senat_genug.md
23/2935;2026-01-29;2026-02-06;Irreführung der Bürgerschaft über den Fortbestand des Beobachtungsobjekts „verfassungsschutzrelevante Delegitimierung des Staates“ – Informationspflichten des Senats, Rolle des Landesamtes für Verfassungsschutz und unzutreffende Darstellungen in der Bürgerschaftsdebatte;Dirk Nockemann;AfD;25;25;5;True;True;86798;23_02935_irrefuehrung_der_buergerschaft_ueber_den_fortbestand_des_beobachtungsobjekts_verfassungsschutzrelevan.md
23/2936;2026-01-29;2026-02-06;Stehen die Ausbildungs-Kitas vor der ersatzlosen Streichung?;"Dr. Sabine Ritter; Thomas Meyer";Die Linke;21;25;8;True;True;86799;23_02936_stehen_die_ausbildungs_kitas_vor_der_ersatzlosen_streichung.md
23/2937;2026-01-29;2026-02-06;Tödlicher Unfall an unbeschranktem Bahnübergang im Hafen – wie ist Hamburg aufgestellt? (II);Dr. Antonia-Katharina Goldner;CDU;17;20;3;True;True;86800;23_02937_toedlicher_unfall_an_unbeschranktem_bahnuebergang_im_hafen_wie_ist_hamburg_aufgestellt_ii.md
23/2938;2026-01-30;2026-02-06;Winter ohne Strom und Heizung: Welche Unterstützung organisiert Hamburg für Kyjiw?;Dennis Thering;CDU;8;9;2;True;True;86801;23_02938_winter_ohne_strom_und_heizung_welche_unterstuetzung_organisiert_hamburg_fuer_kyjiw.md
23/2939;2026-01-30;2026-02-06;Apotheken stärken: Umsetzung der Bürgerschaftsersuchen und konkreter Beitrag des Hamburger Senats im Bundesrat – vom Fachgespräch Arzneimittelversorgung bis zu Honoraranpassung, Hochpreiser-Vorfinanzierung, Herstellerabschlag und Apothekenreform;Christin Christ;CDU;16;20;5;True;True;86808;23_02939_apotheken_staerken_umsetzung_der_buergerschaftsersuchen_und_konkreter_beitrag_des_hamburger_senats_im.md
23/2941;2026-01-30;2026-02-06;Die Situation der Schulen in der Region 10 (Lokstedt und Niendorf) und Region 11 (Eidelstedt und Schnelsen) im Bezirk Eimsbüttel?;Silke Seif;CDU;14;22;21;True;True;86804;23_02941_die_situation_der_schulen_in_der_region_10_lokstedt_und_niendorf_und_region_11_eidelstedt_und_schnels.md
23/2942;2026-01-30;2026-02-06;Finanzämter Hamburg – macht sich eine restriktive Praxis breit?;Xenija Melnik;Die Linke;8;9;4;True;True;86805;23_02942_finanzaemter_hamburg_macht_sich_eine_restriktive_praxis_breit.md
23/2943;2026-01-30;2026-02-06;Wie geht es weiter mit den hamburgischen Hochschulen, Frau Senatorin?;Anna-Elisabeth von Treuenfels-Frowein;CDU;6;13;8;True;True;86806;23_02943_wie_geht_es_weiter_mit_den_hamburgischen_hochschulen_frau_senatorin.md
23/2944;2026-01-30;2026-02-06;Angekündigte Schließung der Praxisausbildungsstätten (PAS);"Lisa Kern; Cem Berk";"GRÜNE; SPD";8;8;6;True;True;86809;23_02944_angekuendigte_schliessung_der_praxisausbildungsstaetten_pas.md
23/2945;2026-01-30;2026-02-06;Automatisierung, Herstellerstruktur und OT-Sicherheit von Containerbrücken und Hafenanlagen im Hamburger Hafen;Dr. Antonia-Katharina Goldner;CDU;21;30;5;True;True;86810;23_02945_automatisierung_herstellerstruktur_und_ot_sicherheit_von_containerbruecken_und_hafenanlagen_im_hambur.md
23/2949;2026-02-02;2026-02-10;Einholung externer Gutachten durch die Bezirke und Fachbehörden (II);André Trepoll;CDU;10;13;42;True;True;86840;23_02949_einholung_externer_gutachten_durch_die_bezirke_und_fachbehoerden_ii.md
23/2950;2026-02-02;2026-02-10;Maßnahmen in Bramfeld, Steilshoop und Farmsen-Berne (XIV);Sandro Kappe;CDU;22;29;16;True;True;86844;23_02950_massnahmen_in_bramfeld_steilshoop_und_farmsen_berne_xiv.md
23/2951;2026-02-02;2026-02-10;Rückbau von Trennelementen zwischen Fahrbahn und Radweg an der Berner Straße in Rahlstedt – Kosten, Verantwortung und weiteres Vorgehen;"Markus Kranig; Philipp Heißner";CDU;15;22;3;True;True;86845;23_02951_rueckbau_von_trennelementen_zwischen_fahrbahn_und_radweg_an_der_berner_strasse_in_rahlstedt_kosten_ve.md
23/2952;2026-02-02;2026-02-10;Mehr Aufstiegschancen für Hamburgs Strafvollzugsbedienstete: Was hat die Öffnung der Laufbahn des Allgemeinen Vollzugsdienstes (AVD) bis A 12 tatsächlich für Verbesserungen gebracht?;Richard Seelmaecker;CDU;9;11;22;True;True;86846;23_02952_mehr_aufstiegschancen_fuer_hamburgs_strafvollzugsbedienstete_was_hat_die_oeffnung_der_laufbahn_des_al.md
23/2953;2026-02-02;2026-02-10;Die Außengastro an der Lämmertwiete und Lüneburger Straße – Sondernutzungsregelungen führen zu unnötigen Gebühren;Xenija Melnik;Die Linke;9;9;3;True;True;86847;23_02953_die_aussengastro_an_der_laemmertwiete_und_lueneburger_strasse_sondernutzungsregelungen_fuehren_zu_unn.md
23/2954;2026-02-02;2026-02-10;Schulplanung in Wilhelmsburg;"Dr. Sabine Ritter; Kay Jäger";Die Linke;17;25;4;True;True;86848;23_02954_schulplanung_in_wilhelmsburg.md
23/2955;2026-02-02;2026-02-10;Auslastung des Fernwärmenetzes, Stand der kommunalen Wärmeplanung und Umsetzungsfolgen in Hamburg;"Markus Kranig; Sandro Kappe";CDU;31;34;7;True;True;86849;23_02955_auslastung_des_fernwaermenetzes_stand_der_kommunalen_waermeplanung_und_umsetzungsfolgen_in_hamburg.md
23/2956;2026-02-02;2026-02-10;Ausbau der Fernwärmeleitungen und Sperrung der U1: Was kommt auf die Bewohner in Hamburgs Norden zu?;Richard Seelmaecker;CDU;7;7;4;True;True;86850;23_02956_ausbau_der_fernwaermeleitungen_und_sperrung_der_u1_was_kommt_auf_die_bewohner_in_hamburgs_norden_zu.md
23/2957;2026-02-02;2026-02-10;Temporäre Sportanlagen im Rahmen der Olympiabewerbung HAMBURG+;Ralf Niedmers;CDU;6;11;4;True;True;86851;23_02957_temporaere_sportanlagen_im_rahmen_der_olympiabewerbung_hamburg.md
23/2958;2026-02-02;2026-02-10;Freihafenelbbrücke: vom Totalausfall zur Neubauperspektive?;"Philipp Heißner; Dr. Antonia-Katharina Goldner";CDU;10;15;4;True;True;86852;23_02958_freihafenelbbruecke_vom_totalausfall_zur_neubauperspektive.md
23/2959;2026-02-02;2026-02-10;Demografische Struktur im Wahlkreis 14 (Rahlstedt);Markus Kranig;CDU;24;26;18;True;True;86853;23_02959_demografische_struktur_im_wahlkreis_14_rahlstedt.md
23/2960;2026-02-02;2026-02-10;Betreibt der Senat die Gentrifizierung der Fritz-Schumacher-Siedlung in Langenhorn?;"Dr. Anke Frieling; Richard Seelmaecker";CDU;10;15;5;True;True;86854;23_02960_betreibt_der_senat_die_gentrifizierung_der_fritz_schumacher_siedlung_in_langenhorn.md
23/2961;2026-02-02;2026-02-10;Steuerprüfungen und Steuerfahndung 2025 – wie gut ist Hamburgs Finanzverwaltung aufgestellt?;David Stoop;Die Linke;14;22;7;True;True;86855;23_02961_steuerpruefungen_und_steuerfahndung_2025_wie_gut_ist_hamburgs_finanzverwaltung_aufgestellt.md
23/2962;2026-02-02;2026-02-10;Was tut der Senat zur Verbesserung der Personalsituation in den Bauprüfämtern?;Dr. Anke Frieling;CDU;13;26;7;True;True;86856;23_02962_was_tut_der_senat_zur_verbesserung_der_personalsituation_in_den_baupruefaemtern.md
23/2963;2026-02-02;2026-02-10;Verharmlosung antisemitischer Vorfälle an der Universität Hamburg – wann greift die Wissenschaftsbehörde ein? (II);Anna-Elisabeth von Treuenfels-Frowein;CDU;3;3;1;True;True;86859;23_02963_verharmlosung_antisemitischer_vorfaelle_an_der_universitaet_hamburg_wann_greift_die_wissenschaftsbeho.md
23/2964;2026-02-02;2026-02-10;Mehr als ein Haufen Stahl! Warum sollen die Freihafen-Elbbrücke und Norderelbbrücke abgerissen werden?;Marco Hosemann;Die Linke;9;12;3;True;True;86864;23_02964_mehr_als_ein_haufen_stahl_warum_sollen_die_freihafen_elbbruecke_und_norderelbbruecke_abgerissen_werde.md
23/2965;2026-02-02;2026-02-10;Was gibt es Neues zum Stadttaubenkonzept und zum Taubenfütterungsverbot?;Stephan Jersch;Die Linke;6;10;3;True;True;86860;23_02965_was_gibt_es_neues_zum_stadttaubenkonzept_und_zum_taubenfuetterungsverbot.md
23/2966;2026-02-02;2026-02-10;Tötungsdelikt am U-Bahnhof Wandsbek Markt – strafrechtliche, ausländerrechtliche und behördliche Vorfragen;Dirk Nockemann;AfD;18;20;7;True;True;86857;23_02966_toetungsdelikt_am_u_bahnhof_wandsbek_markt_strafrechtliche_auslaenderrechtliche_und_behoerdliche_vorf.md
23/2967;2026-02-02;2026-02-10;Gesperrte Freihafenelbrücke muss nach Unfall abgerissen werden: Wie ist der aktuelle Stand?;"Dr. Antonia-Katharina Goldner; Philipp Heißner; Dr. Anke Frieling";CDU;21;33;6;True;True;86858;23_02967_gesperrte_freihafenelbruecke_muss_nach_unfall_abgerissen_werden_wie_ist_der_aktuelle_stand.md
23/2968;2026-02-02;2026-02-10;Schulentwicklungsplan (SEPL) 2019: Wie lautet der aktuelle Planungs- und Umsetzungstand für die Schulregionen 8, 9, 10 und 11 im Bezirk Eimsbüttel?;Silke Seif;CDU;12;25;35;True;True;86861;23_02968_schulentwicklungsplan_sepl_2019_wie_lautet_der_aktuelle_planungs_und_umsetzungstand_fuer_die_schulreg.md
23/2971;2026-02-03;2026-02-10;Hamburgs Städtepartnerschaften: Welche Projekte wurden 2025 organisiert?;"Marie Kleinert; David Stoop";Die Linke;6;6;9;True;True;86862;23_02971_hamburgs_staedtepartnerschaften_welche_projekte_wurden_2025_organisiert.md
23/2972;2026-02-03;2026-02-10;Familiensenatorin verspricht 236 Millionen Euro mehr für die Jugendhilfe: Wie ist diese „Ist-Prognose“ haushaltsrechtlich einzuordnen?;Jan Libbertz;Die Linke;3;4;3;True;True;86865;23_02972_familiensenatorin_verspricht_236_millionen_euro_mehr_fuer_die_jugendhilfe_wie_ist_diese_ist_prognose_.md
23/2973;2026-02-03;2026-02-10;Nicht abgerufene Haushaltsmittel im Aufgabenbereich Jugend und Familie;Jan Libbertz;Die Linke;5;5;2;True;True;86866;23_02973_nicht_abgerufene_haushaltsmittel_im_aufgabenbereich_jugend_und_familie.md
23/2974;2026-02-03;2026-02-10;Bessere Chancen für Obdachlose – warum gibt es so viele tote Obdachlose im Januar 2026?;Andreas Grutzeck;CDU;12;17;5;True;True;86868;23_02974_bessere_chancen_fuer_obdachlose_warum_gibt_es_so_viele_tote_obdachlose_im_januar_2026.md
23/2975;2026-02-03;2026-02-10;Bessere Chancen für Obdachlose – Neukonzeption Straßensozialarbeit nach über drei Jahren Recherche kaum handfeste Zahlen und Ziele?;Andreas Grutzeck;CDU;8;13;3;True;True;86869;23_02975_bessere_chancen_fuer_obdachlose_neukonzeption_strassensozialarbeit_nach_ueber_drei_jahren_recherche_k.md
23/2976;2026-02-03;2026-02-10;Immer mehr Unfälle in Hamburg: Aufschlüsselung der Verkehrsunfallzahlen in Hamburg im Jahr 2025;"Dennis Thering; Philipp Heißner";CDU;21;37;13;True;True;86874;23_02976_immer_mehr_unfaelle_in_hamburg_aufschluesselung_der_verkehrsunfallzahlen_in_hamburg_im_jahr_2025.md
23/2977;2026-02-03;2026-02-10;Kinderrechte und Schutz von Minderjährigen in der Bundeswehr;David Stoop;Die Linke;15;15;4;True;True;86867;23_02977_kinderrechte_und_schutz_von_minderjaehrigen_in_der_bundeswehr.md
23/2978;2026-02-03;2026-02-10;Was passiert mit den Einnahmen aus Parkgebühren (IV)?;Philipp Heißner;CDU;7;8;1;True;True;86863;23_02978_was_passiert_mit_den_einnahmen_aus_parkgebuehren_iv.md
23/2979;2026-02-03;2026-02-10;Ein weiteres Jahr Anjes Tjarks – was hat die Behörde für Verkehr und Mobilitätswende (BVM) im Jahr 2025 erreicht?;Philipp Heißner;CDU;24;29;4;True;True;86870;23_02979_ein_weiteres_jahr_anjes_tjarks_was_hat_die_behoerde_fuer_verkehr_und_mobilitaetswende_bvm_im_jahr_202.md
23/2980;2026-02-03;2026-02-10;Präventive Unterstützung für Kinder und Jugendliche bei psychischen Belastungen in Hamburg (II);Christin Christ;CDU;14;25;4;True;True;86901;23_02980_praeventive_unterstuetzung_fuer_kinder_und_jugendliche_bei_psychischen_belastungen_in_hamburg_ii.md
23/2981;2026-02-03;2026-02-10;Die Reichen schlemmen auf Kosten der Steuerzahlerinnen und Steuerzahler: Was kostete die Matthiae-Mahlzeit im Jahr 2025?;David Stoop;Die Linke;9;12;2;True;True;86875;23_02981_die_reichen_schlemmen_auf_kosten_der_steuerzahlerinnen_und_steuerzahler_was_kostete_die_matthiae_mahl.md
23/2982;2026-02-03;2026-02-10;Ausstellung und Verlängerung von Jagdscheinen in Hamburg: aktueller Stand und Entwicklung in den Jagdjahren 2024 und 2025;Ralf Niedmers;CDU;11;11;4;True;True;86877;23_02982_ausstellung_und_verlaengerung_von_jagdscheinen_in_hamburg_aktueller_stand_und_entwicklung_in_den_jagd.md
23/2983;2026-02-03;2026-02-10;Wie steht es um die Entwicklung von Busparkplätzen für den Tourismusstandort Hamburg?;"David Erkalp; Philipp Heißner";CDU;18;25;4;True;True;86878;23_02983_wie_steht_es_um_die_entwicklung_von_busparkplaetzen_fuer_den_tourismusstandort_hamburg.md
23/2984;2026-02-03;2026-02-10;Tragischer Tod einer 18-jährigen Frau am Wandsbek Markt;Dennis Thering;CDU;8;9;3;True;True;86881;23_02984_tragischer_tod_einer_18_jaehrigen_frau_am_wandsbek_markt.md
23/2985;2026-02-03;2026-02-10;Straßensozialarbeit zwischen Neukonzeption, Übergang und drohender Unterversorgung: Wie ist der Stand der Umsetzung der Neukonzeption der Straßensozialarbeit in den Bezirken?;Olga Fritzsche;Die Linke;19;21;5;True;True;86882;23_02985_strassensozialarbeit_zwischen_neukonzeption_uebergang_und_drohender_unterversorgung_wie_ist_der_stand.md
23/2986;2026-02-03;2026-02-10;Todesfälle obdachloser Menschen trotz freier Plätze im Winternotprogramm?;Olga Fritzsche;Die Linke;25;35;16;True;True;86883;23_02986_todesfaelle_obdachloser_menschen_trotz_freier_plaetze_im_winternotprogramm.md
23/2987;2026-02-03;2026-02-10;Wie geht es mit dem Fernsehturm weiter?;David Erkalp;CDU;14;14;3;True;True;86872;23_02987_wie_geht_es_mit_dem_fernsehturm_weiter.md
23/2988;2026-02-03;2026-02-10;Flächenvergabe im Rahmen des Eigenheimprogramms des Landesbetriebs Immobilienmanagement und Grundvermögen (LIG);Dr. Sabine Ritter;Die Linke;7;6;3;True;True;86879;23_02988_flaechenvergabe_im_rahmen_des_eigenheimprogramms_des_landesbetriebs_immobilienmanagement_und_grundver.md
23/2989;2026-02-03;2026-02-10;Sicherheit, Ordnung und Nachtökonomie – welche Strategie verfolgt der Senat für Hamburgs Gastronomie?;"Nikola Tunici; David Erkalp";CDU;9;9;5;True;True;86880;23_02989_sicherheit_ordnung_und_nachtoekonomie_welche_strategie_verfolgt_der_senat_fuer_hamburgs_gastronomie.md
23/2990;2026-02-03;2026-02-10;Beantwortung bürgerschaftlicher Ersuchen durch den Senat: Wo bleibt die Transparenz?;André Trepoll;CDU;5;5;2;True;True;86876;23_02990_beantwortung_buergerschaftlicher_ersuchen_durch_den_senat_wo_bleibt_die_transparenz.md
23/2991;2026-02-03;2026-02-10;Zehn Jahre Stillstand beim Projekt „Port Feeder Bridge“;"Dirk Nockemann; Thomas Reich";AfD;25;32;6;True;True;86884;23_02991_zehn_jahre_stillstand_beim_projekt_port_feeder_bridge.md
23/2992;2026-02-03;2026-02-10;Hirschpark: Fragen zur Schließung des Damwildgatters;"Dr. Anke Frieling; Antje Müller-Möller";CDU;18;30;6;True;True;86885;23_02992_hirschpark_fragen_zur_schliessung_des_damwildgatters.md
23/2993;2026-02-03;2026-02-10;Wohnraumschutz in Hamburg – Zahlen, Unterschiede, offene Fragen;Dr. Anke Frieling;CDU;10;20;6;True;True;86886;23_02993_wohnraumschutz_in_hamburg_zahlen_unterschiede_offene_fragen.md
23/2994;2026-02-03;2026-02-10;Wie gewappnet ist der Hamburger Hafen für winterliches Wetter?;Dr. Antonia-Katharina Goldner;CDU;14;18;4;True;True;86889;23_02994_wie_gewappnet_ist_der_hamburger_hafen_fuer_winterliches_wetter.md
23/2995;2026-02-03;2026-02-10;Welche Maßnahmen ergreift der Senat gegen extrem rechte Besucher*innen im Rathaus?;Deniz Celik;Die Linke;8;21;3;True;True;86890;23_02995_welche_massnahmen_ergreift_der_senat_gegen_extrem_rechte_besucher_innen_im_rathaus.md
